threshold,accuracy,variant,pass_id
0.09005704040509296,0.6083333333333333,anchored,1
0.09537511901836361,0.6,anchored,1
0.09795282287578035,0.6,anchored,1
0.09969357604960505,0.5916666666666667,anchored,1
0.10006617736796374,0.5916666666666667,anchored,1
0.10262431030252896,0.6,anchored,1
0.10647234497048992,0.6,anchored,1
0.10974825744606918,0.6083333333333333,anchored,1
0.1126362487790711,0.6166666666666667,anchored,1
0.1134119567868821,0.6166666666666667,anchored,1
0.11439617919898949,0.625,anchored,1
0.11572534179664294,0.625,anchored,1
0.12148521728491257,0.6333333333333333,anchored,1
0.12989162597630194,0.6333333333333333,anchored,1
0.1372623443600762,0.625,anchored,1
0.14414389953584347,0.6333333333333333,anchored,1
0.14862601013153748,0.6333333333333333,anchored,1
0.15243670959442043,0.625,anchored,1
0.15512336120574324,0.625,anchored,1
0.15614778137175686,0.6166666666666667,anchored,1
0.15616739196745996,0.6166666666666667,anchored,1
0.1566433013912871,0.625,anchored,1
0.1574699493405041,0.6333333333333333,anchored,1
0.16034399108854522,0.6333333333333333,anchored,1
0.16321641540494558,0.625,anchored,1
0.16608609924283035,0.625,anchored,1
0.1810623046871358,0.6166666666666667,anchored,1
0.20344453124959047,0.6166666666666667,anchored,1
0.21614258422807997,0.6083333333333333,anchored,1
0.22635275268509047,0.6,anchored,1
0.22888469848586646,0.6,anchored,1
0.23079702758742496,0.5916666666666667,anchored,1
0.23164682006789197,0.5916666666666667,anchored,1
0.24619845886180677,0.5833333333333334,anchored,1
0.2692321929926188,0.5833333333333334,anchored,1
0.27251225585882327,0.5916666666666667,anchored,1
0.27314617309514994,0.5833333333333334,anchored,1
0.27671094360295506,0.5833333333333334,anchored,1
0.2811909027093911,0.5916666666666667,anchored,1
0.28725929260195676,0.5916666666666667,anchored,1
0.2897640228265609,0.5833333333333334,anchored,1
0.2900363922113259,0.5833333333333334,anchored,1
0.29499350280701864,0.575,anchored,1
0.3021843566888397,0.5833333333333334,anchored,1
0.3210758972161435,0.5833333333333334,anchored,1
0.3352605743401371,0.575,anchored,1
0.34117643737723397,0.575,anchored,1
0.34952481994557566,0.5833333333333334,anchored,1
0.3594150970451641,0.5833333333333334,anchored,1
0.37416636657638225,0.5916666666666667,anchored,1
0.3879946746818216,0.6,anchored,1
0.3881145172111183,0.6,anchored,1
0.39115353088298677,0.5916666666666667,anchored,1
0.39938344421304683,0.5916666666666667,anchored,1
0.4098528747550164,0.5833333333333334,anchored,1
0.4217586853018658,0.5833333333333334,anchored,1
0.4343847259512519,0.5916666666666667,anchored,1
0.44618385314849157,0.6,anchored,1
0.45016044616606105,0.6,anchored,1
0.4549533691396833,0.6083333333333333,anchored,1
0.46121568603420077,0.6083333333333333,anchored,1
0.4683369201650442,0.6,anchored,1
0.47601555786033967,0.6,anchored,1
0.4826500061025124,0.6083333333333333,anchored,1
0.4893018341054273,0.6,anchored,1
0.4976014739979865,0.6,anchored,1
0.5071372375477697,0.5916666666666667,anchored,1
0.5189253845203994,0.5916666666666667,anchored,1
0.5330218963611872,0.6,anchored,1
0.5486341094959167,0.6,anchored,1
0.5518369812000113,0.6083333333333333,anchored,1
0.5534394348132888,0.6,anchored,1
0.5597758361804617,0.6,anchored,1
0.5645304656970521,0.5916666666666667,anchored,1
0.5663673248279072,0.5916666666666667,anchored,1
0.5774982238757326,0.5833333333333334,anchored,1
0.5948034851061609,0.5833333333333334,anchored,1
0.6088355255114011,0.5916666666666667,anchored,1
0.621681283568011,0.6,anchored,1
0.6290091094957277,0.6,anchored,1
0.6359645904527421,0.6083333333333333,anchored,1
0.64222472839218,0.6083333333333333,anchored,1
0.6453039978013523,0.6,anchored,1
0.6462453063950999,0.6,anchored,1
0.6472456970200976,0.6083333333333333,anchored,1
0.6488555969224375,0.6,anchored,1
0.6560635803208573,0.6,anchored,1
0.6618702789292416,0.6083333333333333,anchored,1
0.665027584837437,0.6083333333333333,anchored,1
0.6679695892319609,0.6,anchored,1
0.6707651885971885,0.6,anchored,1
0.6752537811264743,0.5916666666666667,anchored,1
0.6797389343247054,0.6,anchored,1
0.6811814025864206,0.6,anchored,1
0.6839278259262573,0.5916666666666667,anchored,1
0.6891703918442129,0.5916666666666667,anchored,1
0.6984844360336426,0.5833333333333334,anchored,1
0.7105994262679872,0.5833333333333334,anchored,1
0.7162730346664103,0.5916666666666667,anchored,1
0.721558547972061,0.5833333333333334,anchored,1
0.7350615325911672,0.5833333333333334,anchored,1
0.7508871368391735,0.575,anchored,1
0.7712146087629482,0.575,anchored,1
0.782932702634988,0.5666666666666667,anchored,1
0.7886589965802853,0.5666666666666667,anchored,1
0.8033808929425503,0.575,anchored,1
0.820200119016724,0.5666666666666667,anchored,1
0.8408457183819015,0.5666666666666667,anchored,1
0.862887246702153,0.5583333333333333,anchored,1
0.887668502805599,0.5583333333333333,anchored,1
0.9023430206278231,0.55,anchored,1
0.9099018157938169,0.55,anchored,1
0.9434645812966469,0.5416666666666666,anchored,1
0.9872371551490541,0.55,anchored,1
1.0857498931858443,0.55,anchored,1
-2.318059539784864,0.45,anchored,2
-2.3079927673240292,0.45,anchored,2
-2.1794880401523384,0.44166666666666665,anchored,2
-2.0568185180587117,0.43333333333333335,anchored,2
-2.020377673332432,0.43333333333333335,anchored,2
-1.9834128723073203,0.44166666666666665,anchored,2
-1.9457038757255638,0.44166666666666665,anchored,2
-1.9253397521905535,0.43333333333333335,anchored,2
-1.9138130798273527,0.43333333333333335,anchored,2
-1.8811638732846039,0.425,anchored,2
-1.8491795501647008,0.43333333333333335,anchored,2
-1.8313055816589565,0.43333333333333335,anchored,2
-1.806950704950125,0.44166666666666665,anchored,2
-1.7732836700382233,0.44166666666666665,anchored,2
-1.7528678222600267,0.45,anchored,2
-1.7392885742132322,0.45,anchored,2
-1.736689721674185,0.4583333333333333,anchored,2
-1.728411566156654,0.45,anchored,2
-1.6840785461373726,0.45,anchored,2
-1.6577110107371307,0.44166666666666665,anchored,2
-1.6574582519480696,0.44166666666666665,anchored,2
-1.6569492950388927,0.45,anchored,2
-1.6563065032908493,0.45,anchored,2
-1.6369870361278664,0.44166666666666665,anchored,2
-1.6172243255566825,0.45,anchored,2
